type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-13 05:58:42,-33.91893076,151.22799321,4.70,32.688,22.182,0.923,108,48,50,,
T,2023-10-13 05:58:43,-33.91892939,151.22800060,4.70,32.582,22.182,0.886,115,48,50,,
T,2023-10-13 05:58:44,-33.91893048,151.22800374,4.70,32.479,22.182,0.674,101,48,50,,
T,2023-10-13 05:58:45,-33.91893781,151.22801141,4.70,32.391,22.182,0.858,95,47,49,,
T,2023-10-13 05:58:46,-33.91894316,151.22802097,4.70,32.285,22.182,1.123,151,47,49,,
T,2023-10-13 05:58:47,-33.91894441,151.22802175,4.70,32.288,22.182,0.549,120,47,49,,
T,2023-10-13 05:58:48,-33.91894960,151.22803595,4.70,32.404,22.182,0.920,113,47,49,,
T,2023-10-13 05:58:49,-33.91895004,151.22804823,4.70,32.450,22.182,0.685,103,47,49,,
T,2023-10-13 05:58:50,-33.91894858,151.22806299,4.70,32.508,22.182,0.947,90,48,49,,
T,2023-10-13 05:58:51,-33.91894916,151.22807215,4.70,32.372,22.182,1.077,86,48,49,,
T,2023-10-13 05:58:52,-33.91894763,151.22807774,4.70,32.301,22.182,0.881,83,48,49,,
T,2023-10-13 05:58:53,-33.91894852,151.22807447,4.70,32.304,22.182,0.898,99,48,49,,
T,2023-10-13 05:58:54,-33.91894786,151.22807865,4.70,32.412,22.182,0.846,111,48,49,,
T,2023-10-13 05:58:55,-33.91895305,151.22809347,4.70,32.691,22.182,0.795,125,48,49,,
T,2023-10-13 05:58:56,-33.91895962,151.22809135,4.70,32.726,22.182,0.768,153,48,49,,
T,2023-10-13 05:58:57,-33.91896814,151.22808804,4.70,32.808,22.182,0.793,44,47,49,,
T,2023-10-13 05:58:58,-33.91895404,151.22809017,4.70,32.904,22.182,0.459,47,47,49,,
T,2023-10-13 05:58:59,-33.91894469,151.22809289,4.70,32.930,22.182,0.621,14,47,49,,
T,2023-10-13 05:59:00,-33.91893645,151.22809404,4.70,32.940,22.182,0.876,30,47,49,,
T,2023-10-13 05:59:01,-33.91893143,151.22809346,4.70,32.928,22.182,0.848,15,47,49,,
T,2023-10-13 05:59:02,-33.91892337,151.22809664,4.70,32.940,22.182,0.966,6,47,49,,
T,2023-10-13 05:59:03,-33.91891128,151.22810158,4.70,33.048,22.182,0.929,9,47,49,,
T,2023-10-13 05:59:04,-33.91890092,151.22810667,4.70,33.134,22.182,1.073,14,46,48,,
T,2023-10-13 05:59:05,-33.91889133,151.22811033,4.70,33.302,22.182,0.998,358,46,48,,
T,2023-10-13 05:59:06,-33.91888620,151.22811149,4.70,33.232,22.182,0.864,9,46,48,,
T,2023-10-13 05:59:07,-33.91887566,151.22811303,4.70,33.159,22.183,1.197,9,46,48,,
T,2023-10-13 05:59:08,-33.91886322,151.22810871,4.70,33.225,22.183,1.114,2,46,48,,
T,2023-10-13 05:59:09,-33.91885136,151.22810837,4.70,33.166,22.183,1.260,11,46,48,,
T,2023-10-13 05:59:10,-33.91884227,151.22810965,4.70,33.308,22.183,1.026,12,46,48,,
T,2023-10-13 05:59:11,-33.91883321,151.22810713,4.70,33.329,22.183,0.947,4,46,48,,
T,2023-10-13 05:59:12,-33.91882470,151.22810802,4.70,33.391,22.183,0.984,14,46,48,,
T,2023-10-13 05:59:13,-33.91881414,151.22810992,4.70,33.462,22.183,0.951,16,46,48,,
T,2023-10-13 05:59:14,-33.91880238,151.22811304,4.70,33.569,22.183,1.050,17,46,48,,
T,2023-10-13 05:59:15,-33.91879195,151.22811317,4.70,33.782,22.183,1.159,31,46,48,,
T,2023-10-13 05:59:16,-33.91878457,151.22811403,4.70,34.072,22.183,0.954,23,46,48,,
T,2023-10-13 05:59:17,-33.91877617,151.22811419,4.70,34.226,22.183,1.059,5,45,47,,
T,2023-10-13 05:59:18,-33.91876503,151.22811461,4.94,34.408,22.183,1.167,4,45,47,,
T,2023-10-13 05:59:19,-33.91875301,151.22811599,4.75,34.471,22.183,1.082,10,45,47,,
T,2023-10-13 05:59:20,-33.91874185,151.22811505,4.84,34.454,22.183,0.910,5,45,47,,
T,2023-10-13 05:59:21,-33.91873280,151.22811430,4.70,34.425,22.183,0.971,5,45,47,,
T,2023-10-13 05:59:22,-33.91872413,151.22811500,4.47,34.348,22.183,1.021,17,45,47,,
T,2023-10-13 05:59:23,-33.91871646,151.22811776,4.36,34.338,22.183,1.037,18,45,47,,
T,2023-10-13 05:59:24,-33.91870702,151.22812165,4.37,34.355,22.183,0.988,15,45,47,,
T,2023-10-13 05:59:25,-33.91869684,151.22812551,4.34,34.280,22.183,1.010,9,46,47,,
T,2023-10-13 05:59:26,-33.91868821,151.22812909,4.40,34.163,22.183,1.123,13,46,47,,
T,2023-10-13 05:59:27,-33.91868087,151.22813144,4.43,34.116,22.183,0.990,12,46,47,,
T,2023-10-13 05:59:28,-33.91867403,151.22813190,4.53,34.063,22.183,0.858,14,46,47,,
T,2023-10-13 05:59:29,-33.91866521,151.22813305,4.73,34.159,22.183,0.947,13,46,47,,
T,2023-10-13 05:59:30,-33.91865674,151.22813554,4.63,34.262,22.183,0.858,20,46,47,,
T,2023-10-13 05:59:31,-33.91864861,151.22813350,4.64,34.183,22.183,0.671,16,45,47,,
T,2023-10-13 05:59:32,-33.91864177,151.22813338,4.71,34.157,22.183,0.834,351,45,47,,
T,2023-10-13 05:59:33,-33.91863197,151.22813367,4.93,34.142,22.184,0.970,359,45,47,,
T,2023-10-13 05:59:34,-33.91861853,151.22813557,4.70,34.239,22.184,1.158,10,45,47,,
T,2023-10-13 05:59:35,-33.91860657,151.22813719,4.70,34.418,22.184,1.074,13,45,47,,
T,2023-10-13 05:59:36,-33.91859839,151.22813718,4.70,34.671,22.184,1.030,0,45,47,,
T,2023-10-13 05:59:37,-33.91859057,151.22814045,4.70,34.901,22.184,1.103,18,45,47,,
T,2023-10-13 05:59:38,-33.91858480,151.22814303,4.70,35.135,22.184,1.040,10,45,47,,
T,2023-10-13 05:59:39,-33.91857732,151.22814540,4.70,35.432,22.184,1.118,10,45,47,,
T,2023-10-13 05:59:40,-33.91857011,151.22814612,4.70,35.719,22.184,0.795,9,45,47,,
T,2023-10-13 05:59:41,-33.91856406,151.22814524,4.70,35.835,22.184,0.676,359,45,47,,
T,2023-10-13 05:59:42,-33.91855792,151.22814506,4.70,35.982,22.184,0.845,2,45,47,,
T,2023-10-13 05:59:43,-33.91855096,151.22814626,4.70,36.143,22.184,0.939,11,45,47,,
T,2023-10-13 05:59:44,-33.91854106,151.22815012,4.70,36.279,22.184,1.014,16,46,47,,
T,2023-10-13 05:59:45,-33.91853279,151.22815260,4.70,36.529,22.184,0.851,17,46,47,,
T,2023-10-13 05:59:46,-33.91852572,151.22815420,4.70,36.595,22.184,0.943,10,46,47,,
T,2023-10-13 05:59:47,-33.91852005,151.22815608,4.70,36.599,22.184,0.880,19,46,47,,
T,2023-10-13 05:59:48,-33.91851184,151.22815905,4.70,36.677,22.184,1.090,358,46,47,,
T,2023-10-13 05:59:49,-33.91850288,151.22816292,4.70,36.804,22.184,1.139,24,46,47,,
T,2023-10-13 05:59:50,-33.91849023,151.22816499,4.70,36.711,22.184,1.182,18,46,47,,
T,2023-10-13 05:59:51,-33.91847980,151.22816837,4.70,36.858,22.184,1.015,19,45,47,,
T,2023-10-13 05:59:52,-33.91847241,151.22816936,4.70,37.020,22.184,0.966,10,44,47,,
T,2023-10-13 05:59:53,-33.91846565,151.22816933,4.70,37.090,22.184,0.866,2,44,47,,
T,2023-10-13 05:59:54,-33.91845829,151.22816920,4.70,37.149,22.184,0.942,341,44,47,,
T,2023-10-13 05:59:55,-33.91844565,151.22817019,4.70,37.259,22.184,1.068,13,44,47,,
T,2023-10-13 05:59:56,-33.91843193,151.22817443,4.70,37.389,22.184,1.181,18,44,47,,
T,2023-10-13 05:59:57,-33.91841969,151.22817985,4.70,37.444,22.184,1.078,35,45,47,,
T,2023-10-13 05:59:58,-33.91841017,151.22818300,4.70,37.514,22.184,1.015,26,45,47,,
T,2023-10-13 05:59:59,-33.91840306,151.22818420,4.70,37.385,22.184,0.841,9,45,47,,
T,2023-10-13 06:00:00,-33.91839610,151.22818477,4.70,37.293,22.184,0.943,3,45,47,,
T,2023-10-13 06:00:01,-33.91838547,151.22818560,4.70,37.064,22.185,1.128,352,45,47,,
T,2023-10-13 06:00:02,-33.91837362,151.22818843,4.70,36.796,22.185,1.034,9,45,47,,
T,2023-10-13 06:00:03,-33.91836214,151.22819004,4.70,36.582,22.185,1.036,23,45,47,,
T,2023-10-13 06:00:04,-33.91835612,151.22819012,4.70,36.441,22.185,0.940,6,45,47,,
T,2023-10-13 06:00:05,-33.91834909,151.22819003,4.70,36.224,22.185,0.932,10,45,47,,
T,2023-10-13 06:00:06,-33.91834149,151.22818995,4.70,36.008,22.185,0.999,13,45,47,,
T,2023-10-13 06:00:07,-33.91833247,151.22819470,4.70,35.851,22.185,1.035,17,45,47,,
T,2023-10-13 06:00:08,-33.91832248,151.22819857,4.70,35.758,22.185,1.066,19,45,47,,
T,2023-10-13 06:00:09,-33.91831488,151.22820154,4.70,35.810,22.185,1.057,17,45,47,,
T,2023-10-13 06:00:10,-33.91830690,151.22820687,4.70,35.864,22.185,1.148,23,45,47,,
T,2023-10-13 06:00:11,-33.91829943,151.22821206,4.70,35.864,22.185,1.089,26,45,47,,
T,2023-10-13 06:00:12,-33.91829226,151.22821325,4.70,35.932,22.185,1.005,6,45,47,,
T,2023-10-13 06:00:13,-33.91828521,151.22821568,4.70,35.976,22.185,1.009,358,45,47,,
T,2023-10-13 06:00:14,-33.91827877,151.22821585,4.70,36.015,22.185,0.891,353,45,47,,
T,2023-10-13 06:00:15,-33.91827250,151.22821760,4.70,36.008,22.185,0.804,358,45,47,,
T,2023-10-13 06:00:16,-33.91826368,151.22822522,4.70,36.065,22.185,1.000,20,45,47,,
T,2023-10-13 06:00:17,-33.91825097,151.22823179,4.70,36.046,22.185,1.258,21,45,47,,
T,2023-10-13 06:00:18,-33.91823931,151.22823438,4.70,36.031,22.185,1.321,13,45,47,,
T,2023-10-13 06:00:19,-33.91823266,151.22823852,4.70,35.867,22.185,1.060,9,45,47,,
T,2023-10-13 06:00:20,-33.91822634,151.22823923,4.70,35.612,22.185,0.830,8,45,47,,
T,2023-10-13 06:00:21,-33.91821951,151.22823768,4.70,35.398,22.185,0.791,359,45,47,,
T,2023-10-13 06:00:22,-33.91820766,151.22823792,4.70,35.281,22.185,1.294,10,45,47,,
T,2023-10-13 06:00:23,-33.91819564,151.22823881,4.70,35.081,22.185,1.315,360,45,47,,
T,2023-10-13 06:00:24,-33.91818512,151.22823821,4.70,34.933,22.185,1.135,22,45,47,,
T,2023-10-13 06:00:25,-33.91817619,151.22823568,4.70,34.845,22.185,0.660,7,45,47,,
T,2023-10-13 06:00:26,-33.91816761,151.22823429,4.70,34.868,22.185,0.925,20,45,47,,
T,2023-10-13 06:00:27,-33.91815724,151.22823455,4.70,34.828,22.185,1.126,17,44,47,,
T,2023-10-13 06:00:28,-33.91814544,151.22823542,4.70,34.774,22.185,1.091,355,44,47,,
T,2023-10-13 06:00:29,-33.91813555,151.22823384,4.70,34.769,22.185,1.093,359,44,47,,
T,2023-10-13 06:00:30,-33.91813143,151.22823285,4.70,34.678,22.186,0.601,323,44,47,,
T,2023-10-13 06:00:31,-33.91812886,151.22823089,4.70,34.665,22.186,0.688,246,44,47,,
T,2023-10-13 06:00:32,-33.91812576,151.22822453,4.70,34.709,22.186,0.873,289,44,47,,
T,2023-10-13 06:00:33,-33.91812651,151.22821516,4.70,34.623,22.186,0.786,326,44,47,,
T,2023-10-13 06:00:34,-33.91812759,151.22820776,4.70,34.574,22.186,0.736,285,44,47,,
T,2023-10-13 06:00:35,-33.91812804,151.22819824,4.70,34.579,22.186,1.013,280,44,47,,
T,2023-10-13 06:00:36,-33.91812743,151.22818710,4.70,34.692,22.186,1.214,275,44,47,,
T,2023-10-13 06:00:37,-33.91812556,151.22817377,4.70,34.829,22.186,1.055,282,45,48,,
T,2023-10-13 06:00:38,-33.91812386,151.22816158,4.70,34.959,22.186,0.993,284,45,48,,
T,2023-10-13 06:00:39,-33.91812392,151.22815323,4.70,35.106,22.186,0.835,271,45,48,,
T,2023-10-13 06:00:40,-33.91812334,151.22814530,4.70,35.297,22.186,0.873,291,45,48,,
T,2023-10-13 06:00:41,-33.91812002,151.22813267,4.70,35.427,22.186,1.157,287,45,48,,
T,2023-10-13 06:00:42,-33.91811699,151.22812265,4.70,35.722,22.186,1.125,288,45,48,,
T,2023-10-13 06:00:43,-33.91811526,151.22811444,4.70,35.945,22.186,0.928,285,44,47,,
T,2023-10-13 06:00:44,-33.91811510,151.22811366,4.70,36.223,22.186,0.779,283,45,48,,
T,2023-10-13 06:00:45,-33.91811398,151.22810841,4.70,36.377,22.186,0.844,277,45,48,,
T,2023-10-13 06:00:46,-33.91811066,151.22809857,4.70,36.472,22.186,1.053,296,45,48,,
T,2023-10-13 06:00:47,-33.91810871,151.22809048,4.70,36.337,22.186,0.917,289,45,48,,
T,2023-10-13 06:00:48,-33.91810918,151.22808729,4.70,36.411,22.186,0.453,283,45,48,,
T,2023-10-13 06:00:49,-33.91810775,151.22807793,4.70,36.529,22.186,0.942,282,45,48,,
T,2023-10-13 06:00:50,-33.91810657,151.22807056,4.70,36.462,22.186,0.764,290,44,47,,
T,2023-10-13 06:00:51,-33.91810719,151.22806671,4.90,36.360,22.186,0.259,292,44,47,,
T,2023-10-13 06:00:52,-33.91810807,151.22806251,4.90,36.261,22.186,0.086,292,44,47,,
T,2023-10-13 06:00:53,-33.91811000,151.22806473,4.90,36.282,22.186,0.107,291,44,47,,
T,2023-10-13 06:00:54,-33.91811000,151.22806473,4.90,36.282,22.186,0.075,291,43,47,,
T,2023-10-13 06:00:55,-33.91811000,151.22806473,4.90,36.282,22.186,0.187,291,43,47,,
T,2023-10-13 06:00:56,-33.91810793,151.22805890,4.70,36.386,22.186,0.549,303,43,47,,
T,2023-10-13 06:00:57,-33.91810533,151.22805160,4.70,36.548,22.186,0.652,284,43,47,,
T,2023-10-13 06:00:58,-33.91810518,151.22804073,4.70,36.606,22.186,0.638,273,43,47,,
T,2023-10-13 06:00:59,-33.91810671,151.22803670,4.70,36.769,22.186,0.797,270,43,47,,
T,2023-10-13 06:01:00,-33.91810775,151.22802492,4.70,36.759,22.186,0.739,275,43,47,,
T,2023-10-13 06:01:01,-33.91810670,151.22801373,4.70,36.800,22.186,0.704,289,43,47,,
T,2023-10-13 06:01:02,-33.91810459,151.22800624,4.70,36.732,22.186,0.831,296,43,47,,
T,2023-10-13 06:01:03,-33.91810046,151.22800154,4.69,36.448,22.186,0.936,274,44,47,,
T,2023-10-13 06:01:04,-33.91809540,151.22798897,4.32,36.201,22.186,1.068,188,45,47,,
T,2023-10-13 06:01:05,-33.91809538,151.22799030,4.17,36.134,22.186,0.672,228,45,47,,
T,2023-10-13 06:01:06,-33.91810933,151.22798290,4.49,36.272,22.186,0.810,219,45,47,,
T,2023-10-13 06:01:07,-33.91812359,151.22798066,4.70,36.408,22.186,0.821,182,45,47,,
T,2023-10-13 06:01:08,-33.91813642,151.22797641,4.70,36.379,22.186,1.263,187,45,47,,
T,2023-10-13 06:01:09,-33.91815080,151.22797601,4.70,36.458,22.186,1.104,193,45,47,,
T,2023-10-13 06:01:10,-33.91816078,151.22797064,4.70,36.430,22.186,0.962,209,45,47,,
T,2023-10-13 06:01:11,-33.91816641,151.22796695,4.70,36.332,22.186,0.884,182,45,47,,
T,2023-10-13 06:01:12,-33.91817480,151.22796216,4.70,36.241,22.186,0.993,172,45,47,,
T,2023-10-13 06:01:13,-33.91818413,151.22795785,4.70,36.218,22.186,1.028,181,44,47,,
T,2023-10-13 06:01:14,-33.91819582,151.22795647,4.70,36.349,22.186,1.107,190,45,47,,
T,2023-10-13 06:01:15,-33.91820765,151.22795284,4.70,36.033,22.186,1.036,190,45,47,,
T,2023-10-13 06:01:16,-33.91821339,151.22794909,4.70,35.767,22.186,0.784,191,45,47,,
T,2023-10-13 06:01:17,-33.91822134,151.22794534,4.70,35.622,22.186,1.096,194,45,47,,
T,2023-10-13 06:01:18,-33.91822781,151.22794079,4.70,35.573,22.186,0.900,192,45,47,,
T,2023-10-13 06:01:19,-33.91823518,151.22793617,4.70,35.662,22.186,1.098,197,45,47,,
T,2023-10-13 06:01:20,-33.91824675,151.22793219,4.70,35.857,22.186,1.163,193,45,47,,
T,2023-10-13 06:01:21,-33.91825748,151.22792852,4.70,35.785,22.185,1.162,191,44,47,,
T,2023-10-13 06:01:22,-33.91826675,151.22792741,4.70,35.914,22.185,1.127,188,44,47,,
T,2023-10-13 06:01:23,-33.91827534,151.22792826,4.70,36.192,22.185,0.964,185,44,47,,
T,2023-10-13 06:01:24,-33.91828357,151.22793024,4.70,36.238,22.185,0.952,182,44,47,,
T,2023-10-13 06:01:25,-33.91829389,151.22792923,4.70,35.931,22.185,1.242,199,44,47,,
T,2023-10-13 06:01:26,-33.91830739,151.22792646,4.70,35.600,22.185,1.258,194,45,47,,
T,2023-10-13 06:01:27,-33.91831964,151.22792409,4.70,35.380,22.185,1.059,191,46,47,,
T,2023-10-13 06:01:28,-33.91832762,151.22792434,4.70,35.319,22.185,0.949,188,46,47,,
T,2023-10-13 06:01:29,-33.91833595,151.22792615,4.70,35.379,22.185,0.904,177,46,47,,
T,2023-10-13 06:01:30,-33.91834537,151.22792668,4.70,35.536,22.185,0.979,182,46,47,,
T,2023-10-13 06:01:31,-33.91835621,151.22792289,4.70,35.521,22.185,1.247,197,46,47,,
T,2023-10-13 06:01:32,-33.91836763,151.22791924,4.70,35.667,22.185,1.154,195,46,47,,
T,2023-10-13 06:01:33,-33.91837619,151.22791872,4.70,35.664,22.185,0.915,199,46,47,,
T,2023-10-13 06:01:34,-33.91838328,151.22791895,4.70,35.644,22.185,0.858,187,45,47,,
T,2023-10-13 06:01:35,-33.91839004,151.22792024,4.70,35.673,22.185,0.893,173,45,47,,
T,2023-10-13 06:01:36,-33.91839827,151.22791756,4.70,35.430,22.185,1.104,180,46,47,,
T,2023-10-13 06:01:37,-33.91840928,151.22791226,4.70,35.318,22.185,1.166,199,46,47,,
T,2023-10-13 06:01:38,-33.91841811,151.22791126,4.70,35.223,22.185,0.982,182,46,47,,
T,2023-10-13 06:01:39,-33.91842739,151.22790946,4.70,35.446,22.185,1.165,191,46,47,,
T,2023-10-13 06:01:40,-33.91843629,151.22790977,4.70,35.584,22.185,0.877,192,46,47,,
T,2023-10-13 06:01:41,-33.91844304,151.22790919,4.70,35.669,22.185,0.814,193,46,47,,
T,2023-10-13 06:01:42,-33.91845470,151.22791141,4.70,35.547,22.185,1.312,185,46,47,,
T,2023-10-13 06:01:43,-33.91846502,151.22791187,4.70,35.624,22.185,1.236,182,46,47,,
T,2023-10-13 06:01:44,-33.91847255,151.22791412,4.70,35.794,22.185,0.988,196,46,47,,
T,2023-10-13 06:01:45,-33.91847965,151.22791596,4.70,35.861,22.185,0.667,190,46,47,,
T,2023-10-13 06:01:46,-33.91847982,151.22791710,4.70,35.587,22.185,0.922,187,46,47,,
T,2023-10-13 06:01:47,-33.91848202,151.22791862,4.70,35.438,22.185,1.045,190,45,47,,
T,2023-10-13 06:01:48,-33.91849880,151.22791618,4.70,35.653,22.184,0.961,194,45,47,,
T,2023-10-13 06:01:49,-33.91851405,151.22791330,4.70,35.562,22.184,1.118,179,46,47,,
T,2023-10-13 06:01:50,-33.91852129,151.22791307,4.70,35.722,22.184,0.772,168,46,47,,
T,2023-10-13 06:01:51,-33.91853037,151.22791344,4.70,36.004,22.184,0.982,144,45,47,,
T,2023-10-13 06:01:52,-33.91854182,151.22791281,4.70,36.164,22.184,1.136,203,46,47,,
T,2023-10-13 06:01:53,-33.91855468,151.22791327,4.70,36.218,22.184,1.261,194,46,47,,
T,2023-10-13 06:01:54,-33.91856688,151.22791566,4.70,36.122,22.184,1.025,182,46,47,,
T,2023-10-13 06:01:55,-33.91857775,151.22791627,4.70,36.126,22.184,0.965,178,46,47,,
T,2023-10-13 06:01:56,-33.91858485,151.22791490,4.70,36.029,22.184,0.976,185,45,47,,
T,2023-10-13 06:01:57,-33.91859234,151.22791213,4.70,35.914,22.184,1.020,180,45,47,,
T,2023-10-13 06:01:58,-33.91860170,151.22790857,4.70,35.849,22.184,1.151,193,45,47,,
T,2023-10-13 06:01:59,-33.91861118,151.22790657,4.70,35.751,22.184,1.197,187,45,47,,
T,2023-10-13 06:02:00,-33.91862025,151.22790657,4.70,35.568,22.184,0.966,184,44,47,,
T,2023-10-13 06:02:01,-33.91862750,151.22790711,4.70,35.393,22.184,0.796,178,44,47,,
T,2023-10-13 06:02:02,-33.91863323,151.22790839,4.70,35.335,22.184,0.902,173,44,47,,
T,2023-10-13 06:02:03,-33.91863997,151.22790988,4.70,35.590,22.184,0.941,176,44,47,,
T,2023-10-13 06:02:04,-33.91864741,151.22790955,4.70,35.710,22.184,1.057,175,45,47,,
T,2023-10-13 06:02:05,-33.91865800,151.22790831,4.70,35.806,22.184,1.195,191,45,47,,
T,2023-10-13 06:02:06,-33.91867003,151.22790588,4.70,35.640,22.184,1.343,186,45,47,,
T,2023-10-13 06:02:07,-33.91868078,151.22790259,4.70,35.538,22.184,1.033,188,45,47,,
T,2023-10-13 06:02:08,-33.91868813,151.22790155,4.70,35.547,22.184,0.871,178,45,47,,
T,2023-10-13 06:02:09,-33.91869654,151.22790162,4.70,35.584,22.184,1.104,186,45,47,,
T,2023-10-13 06:02:10,-33.91870594,151.22789906,4.70,35.549,22.184,1.097,201,45,47,,
T,2023-10-13 06:02:11,-33.91870702,151.22789332,4.70,35.655,22.184,1.219,238,44,47,,
T,2023-10-13 06:02:12,-33.91871177,151.22788307,4.70,35.705,22.184,1.299,261,44,47,,
T,2023-10-13 06:02:13,-33.91871299,151.22787343,4.70,35.607,22.184,1.339,332,44,47,,
T,2023-10-13 06:02:14,-33.91870709,151.22786071,4.70,35.421,22.184,1.070,310,44,47,,
T,2023-10-13 06:02:15,-33.91870684,151.22784895,4.70,35.339,22.184,0.983,306,44,47,,
T,2023-10-13 06:02:16,-33.91870257,151.22783226,4.70,35.280,22.184,1.202,287,44,47,,
T,2023-10-13 06:02:17,-33.91870154,151.22782275,4.70,35.437,22.184,1.093,289,44,47,,
T,2023-10-13 06:02:18,-33.91870172,151.22781522,4.70,35.744,22.184,0.963,286,44,47,,
T,2023-10-13 06:02:19,-33.91870164,151.22780919,4.70,36.033,22.184,0.765,283,44,47,,
T,2023-10-13 06:02:20,-33.91869943,151.22780475,4.70,36.241,22.184,0.983,284,44,47,,
T,2023-10-13 06:02:21,-33.91869547,151.22779682,4.70,36.421,22.184,1.338,280,44,47,,
T,2023-10-13 06:02:22,-33.91869003,151.22778587,4.70,36.610,22.184,1.157,290,44,47,,
T,2023-10-13 06:02:23,-33.91868905,151.22777698,4.70,36.725,22.184,0.976,287,44,47,,
T,2023-10-13 06:02:24,-33.91869460,151.22776937,4.70,36.847,22.184,0.909,282,44,47,,
T,2023-10-13 06:02:25,-33.91869927,151.22776298,4.70,36.969,22.184,0.908,271,44,47,,
T,2023-10-13 06:02:26,-33.91869813,151.22775360,4.70,37.095,22.184,1.039,275,44,47,,
T,2023-10-13 06:02:27,-33.91869413,151.22774219,4.70,37.161,22.184,1.093,298,44,47,,
T,2023-10-13 06:02:28,-33.91869045,151.22773234,4.70,37.255,22.184,0.903,297,44,47,,
T,2023-10-13 06:02:29,-33.91868865,151.22772491,4.70,37.326,22.184,0.633,299,44,47,,
T,2023-10-13 06:02:30,-33.91868655,151.22771745,4.70,37.367,22.184,0.779,279,44,47,,
T,2023-10-13 06:02:31,-33.91868401,151.22770840,4.70,37.331,22.184,0.851,292,44,47,,
T,2023-10-13 06:02:32,-33.91868041,151.22769868,4.70,37.212,22.184,0.787,294,44,47,,
T,2023-10-13 06:02:33,-33.91867584,151.22769115,4.70,37.076,22.184,0.693,306,44,47,,
T,2023-10-13 06:02:34,-33.91867187,151.22768198,4.70,36.996,22.184,0.851,309,44,47,,
T,2023-10-13 06:02:35,-33.91866620,151.22767167,4.70,36.914,22.184,1.020,289,44,47,,
T,2023-10-13 06:02:36,-33.91866177,151.22766027,4.70,36.861,22.184,1.124,321,44,47,,
T,2023-10-13 06:02:37,-33.91865296,151.22764923,4.70,36.778,22.184,1.138,323,44,47,,
T,2023-10-13 06:02:38,-33.91864705,151.22764378,4.70,36.671,22.184,1.047,325,44,47,,
T,2023-10-13 06:02:39,-33.91863815,151.22763981,4.70,36.632,22.184,1.049,10,44,47,,
T,2023-10-13 06:02:40,-33.91862702,151.22763766,4.93,36.602,22.184,1.145,11,44,47,,
T,2023-10-13 06:02:41,-33.91861467,151.22763163,5.00,36.444,22.184,1.094,5,44,47,,
T,2023-10-13 06:02:42,-33.91860393,151.22762761,4.70,36.260,22.184,1.000,18,44,47,,
T,2023-10-13 06:02:43,-33.91859767,151.22762376,4.86,36.193,22.185,0.860,22,44,47,,
T,2023-10-13 06:02:44,-33.91859161,151.22762131,4.77,36.233,22.185,0.849,7,44,48,,
T,2023-10-13 06:02:45,-33.91858354,151.22762218,4.60,36.236,22.185,1.043,9,44,48,,
T,2023-10-13 06:02:46,-33.91857352,151.22762540,4.38,36.374,22.185,1.063,22,44,48,,
T,2023-10-13 06:02:47,-33.91856627,151.22762854,4.35,36.338,22.185,0.787,45,44,48,,
T,2023-10-13 06:02:48,-33.91856159,151.22763299,4.42,36.494,22.185,0.809,41,44,48,,
T,2023-10-13 06:02:49,-33.91855635,151.22763820,4.32,36.443,22.185,0.907,32,44,48,,
T,2023-10-13 06:02:50,-33.91854883,151.22764450,4.50,36.182,22.185,0.877,30,44,48,,
T,2023-10-13 06:02:51,-33.91854017,151.22765160,4.74,36.091,22.185,0.933,29,44,48,,
T,2023-10-13 06:02:52,-33.91853396,151.22765885,4.61,35.996,22.185,0.950,28,45,48,,
T,2023-10-13 06:02:53,-33.91852943,151.22766593,4.85,35.892,22.185,0.983,74,45,48,,
T,2023-10-13 06:02:54,-33.91852939,151.22767996,4.70,35.850,22.185,1.162,102,45,48,,
T,2023-10-13 06:02:55,-33.91852919,151.22769300,4.70,35.721,22.185,0.990,85,45,48,,
T,2023-10-13 06:02:56,-33.91852904,151.22770441,4.70,35.528,22.185,0.800,92,45,48,,
T,2023-10-13 06:02:57,-33.91853278,151.22771666,4.70,35.312,22.185,1.314,95,46,48,,
T,2023-10-13 06:02:58,-33.91853589,151.22772714,4.70,35.138,22.185,1.058,107,46,48,,
T,2023-10-13 06:02:59,-33.91853735,151.22773778,4.70,34.907,22.185,0.772,110,46,48,,
T,2023-10-13 06:03:00,-33.91853679,151.22774254,4.70,34.732,22.185,0.515,94,46,48,,
T,2023-10-13 06:03:01,-33.91853416,151.22775086,4.70,34.769,22.185,0.797,84,46,48,,
T,2023-10-13 06:03:02,-33.91853437,151.22776274,4.70,34.759,22.185,1.008,96,46,48,,
T,2023-10-13 06:03:03,-33.91853609,151.22777347,4.70,34.499,22.185,1.049,99,46,48,,
T,2023-10-13 06:03:04,-33.91853681,151.22778163,4.70,34.394,22.185,0.909,98,45,48,,
T,2023-10-13 06:03:05,-33.91853593,151.22779084,4.70,34.456,22.185,0.869,84,45,48,,
T,2023-10-13 06:03:06,-33.91853491,151.22780157,4.70,34.488,22.184,0.985,81,45,48,,
